id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1493885939596333064,1493885939596333064,2022-02-16 15:22:17 India Standard Time,2022-02-16,15:22:17,+0530,957599336191406080,luqmankhan555,Luqman Khan Power concedes nothing without Demand,,Islamophobia in Britain has got worse because  @UKLabour party helped organised groups to attack everything to do with Muslims human rights.  https://t.co/p9UjjPwpEC,en,"[{'screen_name': 'uklabour', 'name': 'the labour party', 'id': '14291684'}]",[],['https://pbs.twimg.com/media/FLtZTQEXEAAYlM_.png'],0,2,2,[],[],https://twitter.com/luqmankhan555/status/1493885939596333064,False,,1,https://pbs.twimg.com/media/FLtZTQEXEAAYlM_.png,,,,,,,[],,,,
1493885619415785475,1493610223864631296,2022-02-16 15:21:01 India Standard Time,2022-02-16,15:21:01,+0530,1357607984566734851,futebolsociali1,FutebolSocialist,,@thesulkycolt @virial__ @IrrationalChad They tend to get attacked by the left as pawns of the islamophobic right. Leftists and Muslim college groups deplatformed Maryam Namazie for islamophobia. Namazie is literally an Iranian Communist as well. She's as left-wing as it gets.,en,[],[],[],0,0,2,[],[],https://twitter.com/FutebolSociali1/status/1493885619415785475,False,,0,,,,,,,,"[{'screen_name': 'thesulkycolt', 'name': 'thesulkycolt 🧦🏛⚛️🏳️\u200d🌈🐵', 'id': '1300233862321041408'}, {'screen_name': 'virial__', 'name': 'W. E.', 'id': '884054057765285888'}, {'screen_name': 'IrrationalChad', 'name': 'Irrational Chad', 'id': '1284868041222901765'}]",,,,
1493885486028439552,1493885486028439552,2022-02-16 15:20:29 India Standard Time,2022-02-16,15:20:29,+0530,3295735954,himoveryonder,Liberation from centrist white supremacy 🦜,,"Now, this is the sort of thing you'd say if you weren't so bothered about Islamophobia",en,[],[],[],0,0,5,[],[],https://twitter.com/himoveryonder/status/1493885486028439552,False,https://twitter.com/Nus_Ghani/status/1493538044129034240,0,,,,,,,,[],,,,
1493885358978875403,1493885358978875403,2022-02-16 15:19:59 India Standard Time,2022-02-16,15:19:59,+0530,84075950,rmohamedali,Raziya Mohamedali,,Pakistan Continues to Exhibit Gory ‘Islamophobia’ Against Ahmadis  https://t.co/TFYY46pQQx via @MuslimPoly,en,"[{'screen_name': 'muslimpoly', 'name': 'rafiq a. tschannen', 'id': '485536548'}]",['https://themuslimtimes.info/2022/02/15/pakistan-continues-to-exhibit-gory-islamophobia-against-ahmadis/'],[],0,0,1,[],[],https://twitter.com/RMohamedali/status/1493885358978875403,False,,0,,,,,,,,[],,,,
1493885213147287554,1493885213147287554,2022-02-16 15:19:24 India Standard Time,2022-02-16,15:19:24,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,1,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493885213147287554,False,https://twitter.com/LawBeatInd/status/1493860132068855809,0,,,,,,,,[],,,,
1493884906216194049,1493884906216194049,2022-02-16 15:18:11 India Standard Time,2022-02-16,15:18:11,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493884906216194049,False,https://twitter.com/prajwalmanipal/status/1493815525029285888,0,,,,,,,,[],,,,
1493884707049652226,1493884707049652226,2022-02-16 15:17:23 India Standard Time,2022-02-16,15:17:23,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HindutvaTerrorists,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'hindutvaterrorists']",[],https://twitter.com/TrueStriver_X/status/1493884707049652226,False,https://twitter.com/SamKhan999/status/1493870251607568384,0,,,,,,,,[],,,,
1493883848542801921,1493883848542801921,2022-02-16 15:13:59 India Standard Time,2022-02-16,15:13:59,+0530,1251244131260776449,fayyaza24046026,Fayyaz Ahmad,,India Hindu real face. Fight against #Islamophobia  https://t.co/zlEqIEikne,en,[],[],[],1,0,1,['islamophobia'],[],https://twitter.com/FayyazA24046026/status/1493883848542801921,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1493883800803237890/pu/img/Sv7K9bwgvSB9iIcE.jpg,,,,,,,[],,,,
1493883834051731460,1493829660270264321,2022-02-16 15:13:55 India Standard Time,2022-02-16,15:13:55,+0530,1194882517255352320,kiputkingg,Kiputking 🔮 | #MOONAFIC,,"@hendri_hrm @acuy17 @budimandjatmiko arti kata phobia sendiri itu itu takut akan sesuatu, berarti artinya takut pada islam, nah rocky sendiri menilai jokowi dan pdip menyebarkan islamophobia, nah klo bener disebarkan hrusnya muslim dilenyapkan atau hari raya islam dihapuskan kalo pemerintah bener2 gitu",in,[],[],[],2,0,0,[],[],https://twitter.com/KiputKingg/status/1493883834051731460,False,,0,,,,,,,,"[{'screen_name': 'hendri_hrm', 'name': 'Hendri HRM', 'id': '1437784182323822598'}, {'screen_name': 'acuy17', 'name': 'AcuyGMZ', 'id': '60117928'}, {'screen_name': 'budimandjatmiko', 'name': 'Budiman Sudjatmiko (IG: masbud_sudjatmiko)', 'id': '183217247'}]",,,,
1493883745580896256,1493863321572818944,2022-02-16 15:13:34 India Standard Time,2022-02-16,15:13:34,+0530,239911922,drn24d,DAGU NAIK,,@saleemazeem_ @tavleen_singh but u don't want to give up Inch of ur religious beliefs.. For betterment of society. That how Islamophobia and terr.rism comes in society..  Give up some Inch of ur religion for us.. We will stay in peace we are Indians,en,[],[],[],0,0,1,[],[],https://twitter.com/drn24d/status/1493883745580896256,False,,0,,,,,,,,"[{'screen_name': 'saleemazeem_', 'name': 'Saleem Azeem', 'id': '1272669042'}, {'screen_name': 'tavleen_singh', 'name': 'Tavleen Singh', 'id': '118757160'}]",,,,
1493883613246464007,1493883613246464007,2022-02-16 15:13:03 India Standard Time,2022-02-16,15:13:03,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493883613246464007,False,https://twitter.com/KashifKakvi/status/1493870491878051842,0,,,,,,,,[],,,,
1493883549975470081,1493883549975470081,2022-02-16 15:12:47 India Standard Time,2022-02-16,15:12:47,+0530,1049214102600601601,oxswp,Oxford & Thames Valley SWP,,"Far right tries to spread truck protests in Canada  https://t.co/EavMaKV8av  #Canada #farright #India, #Islamophobia, #QAnon",en,[],['https://socialistworker.co.uk/international/canada-far-right-tries-to-spread-canadian-truck-protests/'],[],0,0,0,"['canada', 'farright', 'india', 'islamophobia', 'qanon']",[],https://twitter.com/OxSwp/status/1493883549975470081,False,,0,,,,,,,,[],,,,
1493883489644527619,1493883489644527619,2022-02-16 15:12:33 India Standard Time,2022-02-16,15:12:33,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493883489644527619,False,https://twitter.com/AshrafAliBashi4/status/1493880469129404417,0,,,,,,,,[],,,,
1493883326293229571,1493883326293229571,2022-02-16 15:11:54 India Standard Time,2022-02-16,15:11:54,+0530,609060452,esmat_j,Esmat J,,"What's happening in India is state sponsored Islamophobia and Nationalism. To suggest it is for the liberation of women is to be complicit in the oppression. When will we accept that women have their own agency, and stop dictating what we should/shouldn't wear.",en,[],[],[],0,0,0,[],[],https://twitter.com/Esmat_J/status/1493883326293229571,False,https://twitter.com/PeterTatchell/status/1493879078130274313,0,,,,,,,,[],,,,
1493883282273943557,1493883282273943557,2022-02-16 15:11:44 India Standard Time,2022-02-16,15:11:44,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,1,1,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493883282273943557,False,https://twitter.com/cjwerleman/status/1493756822490324992,0,,,,,,,,[],,,,
1493883242423873542,1493883242423873542,2022-02-16 15:11:34 India Standard Time,2022-02-16,15:11:34,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493883242423873542,False,https://twitter.com/HindutvaWatchIn/status/1493820961023533062,0,,,,,,,,[],,,,
1493883157296205825,1493867925786492930,2022-02-16 15:11:14 India Standard Time,2022-02-16,15:11:14,+0530,1444644049537814529,sheikhasif018,"Sheikh Asif. आसिफ अहमद, آصف احمد",,@vidushak_ Abe Islamophobia tere Abba ka nhi hai hindustan  Hm yahi rahenge or ladenge  Or jyada dabane ki koisi karega indian muslim ko to tera mu Tod denge,in,[],[],[],1,0,0,[],[],https://twitter.com/sheikhasif018/status/1493883157296205825,False,,0,,,,,,,,"[{'screen_name': 'vidushak_', 'name': 'Vidushak 🇮🇳', 'id': '953670160241446912'}]",,,,
1493883082285322240,1493869157288660995,2022-02-16 15:10:56 India Standard Time,2022-02-16,15:10:56,+0530,1255585194658144257,mohamme65620405,Mohammed Jaber,,@Habeebinamdar Everyone know this its not about hijab its about hatred againt Muslims community.  But don't worry kisi ke baap me itna dum nhi hai ke hijab nikale  Constitution me rights diya hai  #HijabisOurRight  #HijabIsOurPride  #HijabIsFundamentalRight  #Islamophobia,en,[],[],[],0,0,1,"['hijabisourright', 'hijabisourpride', 'hijabisfundamentalright', 'islamophobia']",[],https://twitter.com/Mohamme65620405/status/1493883082285322240,False,,0,,,,,,,,"[{'screen_name': 'Habeebinamdar', 'name': 'Mohammed Habeeb Ur Rehman', 'id': '750652945'}]",,,,
1493883038727507970,1493883038727507970,2022-02-16 15:10:46 India Standard Time,2022-02-16,15:10:46,+0530,1255082777013293057,jeeshan_momin,Jeeshan Momin,,He's talking about M means Muslims he think India is hindu rastra not democratic secular country maybe he need education cause he's brainwashed by islamophobes and BJP sanghi's #Islamophobia_in_india #HijabIsOurPride #Islamophobia #HindutvaTerror  #karnataka,en,[],[],[],0,1,1,"['islamophobia_in_india', 'hijabisourpride', 'islamophobia', 'hindutvaterror', 'karnataka']",[],https://twitter.com/jeeshan_momin/status/1493883038727507970,False,https://twitter.com/RanaAyyub/status/1493821521969946624,0,,,,,,,,[],,,,
1493882779041292291,1493882779041292291,2022-02-16 15:09:44 India Standard Time,2022-02-16,15:09:44,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,1,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493882779041292291,False,https://twitter.com/RubinaAfaqueIND/status/1493844768270745604,0,,,,,,,,[],,,,
1493882757826547724,1493829660270264321,2022-02-16 15:09:39 India Standard Time,2022-02-16,15:09:39,+0530,1466684005126791177,lukmanu07350601,Lukmanul Hakim,,"@r02_aaaa @budimandjatmiko Pengajian tiap hari, tiap malam di masjid, di rumah2.....di majlis2, tabligh Akbar gak siang gak malam rameeee. Hadroh dan marawis hingar bingar di mana-mana......mana ada islamophobia ya?",in,[],[],[],0,0,0,[],[],https://twitter.com/Lukmanu07350601/status/1493882757826547724,False,,0,,,,,,,,"[{'screen_name': 'r02_aaaa', 'name': 'alpaaa.', 'id': '1040046169458585605'}, {'screen_name': 'budimandjatmiko', 'name': 'Budiman Sudjatmiko (IG: masbud_sudjatmiko)', 'id': '183217247'}]",,,,
1493882736980807680,1493882736980807680,2022-02-16 15:09:34 India Standard Time,2022-02-16,15:09:34,+0530,1025425184151490561,indialynnehenry,Lynne Henry,,"The rot of Islamophobia unfortunately runs very deep. It's found not just among alleged right wing,but sadly amongst many other minority communities too. :( Its not unusual to hear in some settings sometimes,''Marry anyone 'else',but not a Muslim''.Where is this hate coming from?",en,[],[],[],0,0,0,[],[],https://twitter.com/IndiaLynnehenry/status/1493882736980807680,False,,0,,,,,,,,[],,,,
1493882624837709826,1493882624837709826,2022-02-16 15:09:07 India Standard Time,2022-02-16,15:09:07,+0530,1385816777855098883,kratikachoubey2,Kratikachoubey,,"""It was never about #HIJAB”.  #islamophobia #udupistudentsneedjustice #Tumkuru #datia  https://t.co/k0EDgHWehz",en,[],[],['https://pbs.twimg.com/media/FLtWUy7UcAEd8X5.jpg'],0,0,0,"['hijab', 'islamophobia', 'udupistudentsneedjustice', 'tumkuru', 'datia']",[],https://twitter.com/Kratikachoubey2/status/1493882624837709826,False,,1,https://pbs.twimg.com/media/FLtWUy7UcAEd8X5.jpg,,,,,,,[],,,,
1493882537801707524,1493882537801707524,2022-02-16 15:08:46 India Standard Time,2022-02-16,15:08:46,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493882537801707524,False,https://twitter.com/Shaad_Bajpe/status/1493826191429877761,0,,,,,,,,[],,,,
1493882335263141890,1493882335263141890,2022-02-16 15:07:58 India Standard Time,2022-02-16,15:07:58,+0530,3439339775,husnapervez,Husna Pervez حسنیٰ پرویز,,THIS is what BJP is doing. Making people hate and fight each other. #HijabRow #HijabIsOurPride #Hijab #HijabBan #HijabisOurFaith #Islamophobia  https://t.co/YDEknyC8J4,en,[],[],['https://pbs.twimg.com/media/FLtWEPyXEAEltlM.jpg'],0,0,5,"['hijabrow', 'hijabisourpride', 'hijab', 'hijabban', 'hijabisourfaith', 'islamophobia']",[],https://twitter.com/HusnaPervez/status/1493882335263141890,False,,1,https://pbs.twimg.com/media/FLtWEPyXEAEltlM.jpg,,,,,,,[],,,,
1493881527154798592,1493881527154798592,2022-02-16 15:04:45 India Standard Time,2022-02-16,15:04:45,+0530,1465731690815389704,mkhitaryanist,Ambedkarite iyer,,"@sanjukta can you explain why indian liberals should appreciate american institutions for calling out islamophobia ? america has funded multiple genocides and killed millions in the middle east and literally talked about deporting muslims some years back, why uphold them ?",en,[],[],[],0,0,0,[],[],https://twitter.com/mkhitaryanist/status/1493881527154798592,False,,0,,,,,,,,[],,,,
1493881462604525572,1493881462604525572,2022-02-16 15:04:30 India Standard Time,2022-02-16,15:04:30,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,1,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493881462604525572,False,https://twitter.com/Shaad_Bajpe/status/1493833498830204928,0,,,,,,,,[],,,,
1493880998420877315,1493815526862516224,2022-02-16 15:02:39 India Standard Time,2022-02-16,15:02:39,+0530,1255585194658144257,mohamme65620405,Mohammed Jaber,,@ndtv From starting its not about hijab its clearly showing hatred againt Muslims community but we will fight for our continuation right we will not bow down in front of injustice govt and law  #HijabisOurRight #HijabIsOurPride  #HijabIsFundamentalRight  #Islamophobia,en,[],[],[],0,0,0,"['hijabisourright', 'hijabisourpride', 'hijabisfundamentalright', 'islamophobia']",[],https://twitter.com/Mohamme65620405/status/1493880998420877315,False,,0,,,,,,,,"[{'screen_name': 'ndtv', 'name': 'NDTV', 'id': '37034483'}]",,,,
1493880805256417281,1493880805256417281,2022-02-16 15:01:53 India Standard Time,2022-02-16,15:01:53,+0530,50323220,faridofisiel,FARevermore,,This is to mocking the Islamophobia; he ain't being one,en,[],[],[],0,0,0,[],[],https://twitter.com/faridofisiel/status/1493880805256417281,False,https://twitter.com/shaykhhasanali/status/1493314514317623307,0,,,,,,,,[],,,,
1493880277101268993,1493856006010716161,2022-02-16 14:59:47 India Standard Time,2022-02-16,14:59:47,+0530,1486265956158836738,kinniku_man,Man,,@RaniKancana__ @emerson_yuntho anggaran depag meningkan tajampun islamophobia 😁,in,[],[],[],0,0,0,[],[],https://twitter.com/kinniku_man/status/1493880277101268993,False,,0,,,,,,,,"[{'screen_name': 'RaniKancana__', 'name': '🇮🇩Rani Kancana🇲🇨', 'id': '1303615921550835712'}, {'screen_name': 'emerson_yuntho', 'name': 'Buya Eson', 'id': '155928815'}]",,,,
1493880269824466944,1493880269824466944,2022-02-16 14:59:45 India Standard Time,2022-02-16,14:59:45,+0530,48706493,ranjona,ranjona banerji 🇮🇳,,Is the BJP seeking to go full secular and remove all aspects of all religious symbols from education in India? Ho ho. Notice they didn't start with bhajans and diyas. #hijab ban is just the usual RSS Islamophobia.,en,[],[],[],4,12,36,['hijab'],[],https://twitter.com/ranjona/status/1493880269824466944,False,,0,,,,,,,,[],,,,
1493880025203941376,1493880025203941376,2022-02-16 14:58:47 India Standard Time,2022-02-16,14:58:47,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493880025203941376,False,https://twitter.com/shahidsheik03/status/1493854467091054596,0,,,,,,,,[],,,,
1493879774745407489,1493829660270264321,2022-02-16 14:57:47 India Standard Time,2022-02-16,14:57:47,+0530,63902631,deddytriwahyudi,Deddy Triwahyudi,,"@oemjioemji @silent_rooftop @budimandjatmiko @TweetSyarif Saya bukan denial, saya cuma bertanya, Islamopobhianya dimana? Sementara hal2 yg saya sebutkan di atas masih bebas kita lakukan, kecuali itu semua tidak boleh dilakukan, baru sebut Islamophobia dan saya akan mendukung statment anda kl hal itu terjadi.",in,[],[],[],1,0,0,[],[],https://twitter.com/deddytriwahyudi/status/1493879774745407489,False,,0,,,,,,,,"[{'screen_name': 'oemjioemji', 'name': 'Oemji', 'id': '1425833935448068103'}, {'screen_name': 'silent_rooftop', 'name': 'shut up!', 'id': '1194426608565665792'}, {'screen_name': 'budimandjatmiko', 'name': 'Budiman Sudjatmiko (IG: masbud_sudjatmiko)', 'id': '183217247'}, {'screen_name': 'TweetSyarif', 'name': 'Amir Syarifudin', 'id': '2405430589'}]",,,,
1493879710442405890,1493864786546737153,2022-02-16 14:57:32 India Standard Time,2022-02-16,14:57:32,+0530,1470286705865355267,hussaink9748,Hussain,,@JaipurDialogues Stop calling and blaming islam while eating sleeping and all the time..if you have better religion prove that it does not discriminate people on cloth name and Hijab..or if you have islamophobia or have enimity against Islam then keep blaming islam 24x7..,en,[],[],[],0,0,0,[],[],https://twitter.com/Hussaink9748/status/1493879710442405890,False,,0,,,,,,,,"[{'screen_name': 'JaipurDialogues', 'name': 'The Jaipur Dialogues', 'id': '776460131722756100'}]",,,,
1493879672962121730,1493879672962121730,2022-02-16 14:57:23 India Standard Time,2022-02-16,14:57:23,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,1,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493879672962121730,False,https://twitter.com/abmoulvi/status/1493862670197428225,0,,,,,,,,[],,,,
1493879600300142593,1493879600300142593,2022-02-16 14:57:06 India Standard Time,2022-02-16,14:57:06,+0530,463223202,desondy,Amanullah De Sondy,,"Baroness Sayeeda Warsi said that Islamophobia passed “the dinner-table test” – now ten years later, Islamophobia accounts for 45% of religious hate crimes   https://t.co/i3sWw94tfq",en,[],['https://www.openaccessgovernment.org/the-dinner-table-test/128114/'],[],1,4,1,[],[],https://twitter.com/desondy/status/1493879600300142593,False,,0,,,,,,,,[],,,,
1493879434016804868,1493879434016804868,2022-02-16 14:56:26 India Standard Time,2022-02-16,14:56:26,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493879434016804868,False,https://twitter.com/rabiasyed97/status/1493832721575325698,0,,,,,,,,[],,,,
1493879370263502849,1493879370263502849,2022-02-16 14:56:11 India Standard Time,2022-02-16,14:56:11,+0530,463223202,desondy,Amanullah De Sondy,,The Trojan Horse Affair: Islamophobia scholar on the long shadow cast by the scandal via @TC_Africa  https://t.co/vYH3vCBVRu,en,"[{'screen_name': 'tc_africa', 'name': 'the conversation africa', 'id': '2932813026'}]",['https://theconversation.com/the-trojan-horse-affair-islamophobia-scholar-on-the-long-shadow-cast-by-the-scandal-176281?utm_medium=amptwitter&utm_source=twitter'],[],0,0,0,[],[],https://twitter.com/desondy/status/1493879370263502849,False,,0,,,,,,,,[],,,,
1493879316672876549,1493666617448071168,2022-02-16 14:55:58 India Standard Time,2022-02-16,14:55:58,+0530,24624351,ghazala_mir,Ghazala Mir,,@pukhtoon_yaar1 Hinduvta trolls out in force on this thread exemplifying the Islamophobia behind #HijabRow,en,[],[],[],0,0,1,['hijabrow'],[],https://twitter.com/ghazala_mir/status/1493879316672876549,False,,0,,,,,,,,"[{'screen_name': 'pukhtoon_yaar1', 'name': '🇵🇰🇵🇰🤞💝لالہ', 'id': '1479423026336722945'}]",,,,
1493879011008602118,1493879011008602118,2022-02-16 14:54:45 India Standard Time,2022-02-16,14:54:45,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493879011008602118,False,https://twitter.com/Ahmed_Brilliant/status/1493870881331892225,0,,,,,,,,[],,,,
1493878986535063553,1493878986535063553,2022-02-16 14:54:39 India Standard Time,2022-02-16,14:54:39,+0530,463223202,desondy,Amanullah De Sondy,,Homophobia and Islamophobia: Ouissem Belgacem. The man who shocked French football  https://t.co/CMg3aBigOW,en,[],['https://www.skysports.com/football/story-telling/11095/12337686/ouissem-belgacem-on-growing-up-gay-in-french-football-turning-shame-into-pride-and-fighting-homophobia'],[],0,0,0,[],[],https://twitter.com/desondy/status/1493878986535063553,False,,0,,,,,,,,[],,,,
1493878956927320068,1493647042169618433,2022-02-16 14:54:32 India Standard Time,2022-02-16,14:54:32,+0530,1255585194658144257,mohamme65620405,Mohammed Jaber,,@MogalAadil They have police they govt thats why they doing wat they want to Muslims community its shameful to see this in india  #Islamophobia,en,[],[],[],0,0,0,['islamophobia'],[],https://twitter.com/Mohamme65620405/status/1493878956927320068,False,,0,,,,,,,,"[{'screen_name': 'MogalAadil', 'name': 'عادل مغل 🇵🇸', 'id': '1054721542909771776'}]",,,,
1493878946571571200,1493878946571571200,2022-02-16 14:54:30 India Standard Time,2022-02-16,14:54:30,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],1,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493878946571571200,False,https://twitter.com/PriyankaRudrapa/status/1493832129234423808,0,,,,,,,,[],,,,
1493878834969870340,1493555973230776323,2022-02-16 14:54:03 India Standard Time,2022-02-16,14:54:03,+0530,1308048530100027392,romanisti_as,romanisti as roma,,"@himawansugeha95 @coachaddie_off @hanif_sq Tapi itu mungkin anda sendiri,,belum dg yg lain dan dilapangan... Karena wabah islamophobia kental bangettt",in,[],[],[],0,0,0,[],[],https://twitter.com/romanisti_as/status/1493878834969870340,False,,0,,,,,,,,"[{'screen_name': 'himawansugeha95', 'name': 'himawan sugeha', 'id': '3421557673'}, {'screen_name': 'coachaddie_off', 'name': 'COACH ADDIE', 'id': '224119217'}, {'screen_name': 'hanif_sq', 'name': 'Onduty', 'id': '520965295'}]",,,,
1493878708716769280,1493825358256390148,2022-02-16 14:53:33 India Standard Time,2022-02-16,14:53:33,+0530,1479365968279130112,truthb4polity,TruthBeforePolity,,"@Kalburgism And then they'll cry #Islamophobia . These few people wear their religion head to toe, and act in all sorts of uncivil ways.   You're ruining the brand of your entire community. The majority of this community should come together and say #NotInMyName @Amana_Ansari @JahidHussain2",en,"[{'screen_name': 'amana_ansari', 'name': 'amana begam ansari', 'id': '1393719025'}, {'screen_name': 'jahidhussain2', 'name': 'jahidhussain', 'id': '402524110'}]",[],[],0,0,0,"['islamophobia', 'notinmyname']",[],https://twitter.com/Truthb4Polity/status/1493878708716769280,False,,0,,,,,,,,"[{'screen_name': 'Kalburgism', 'name': 'BHK🇮🇳', 'id': '2878341252'}]",,,,
1493878664978591747,1493878664978591747,2022-02-16 14:53:23 India Standard Time,2022-02-16,14:53:23,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493878664978591747,False,https://twitter.com/Shaad_Bajpe/status/1493847625950400516,0,,,,,,,,[],,,,
1493878534778994692,1493878534778994692,2022-02-16 14:52:52 India Standard Time,2022-02-16,14:52:52,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith']",[],https://twitter.com/TrueStriver_X/status/1493878534778994692,False,https://twitter.com/shreyas_ToI/status/1493557299780022272,0,,,,,,,,[],,,,
1493878257720049664,1493878257720049664,2022-02-16 14:51:46 India Standard Time,2022-02-16,14:51:46,+0530,1232435940196540417,truestriver_x,🍁Malcolm X🍁,,#الهند  #Islamophobia #islamophobia_in_india #HandsOffMyHijab #HijabisOurFaith  #HindutvaTerrorists,und,[],[],[],0,0,0,"['الهند', 'islamophobia', 'islamophobia_in_india', 'handsoffmyhijab', 'hijabisourfaith', 'hindutvaterrorists']",[],https://twitter.com/TrueStriver_X/status/1493878257720049664,False,https://twitter.com/trtworld/status/1493812386343448576,0,,,,,,,,[],,,,
